3.365206,5.626301,1.946598,0.611931,0.052951,-0.044007,0.787909,1.872881,-0.308496,0.273323,0.025263,0.122866,0.412280,54.597776,50.725326,-0.167844,-2.297877,624.330294,589.437551
3.348805,5.808233,1.998300,0.598777,0.047525,-0.041151,0.798445,1.828938,-0.343532,0.273992,-0.024471,0.124050,0.257158,54.393844,50.634106,0.159589,-2.149060,524.330294,489.437551
3.331434,5.987270,2.046863,0.592349,0.040017,-0.039056,0.803739,1.787380,-0.366396,0.262136,-0.057605,0.172312,0.086940,54.189962,50.513877,0.747819,-1.882452,424.330294,389.437551
3.314506,6.162801,2.090437,0.591455,0.030734,-0.035038,0.804990,1.732712,-0.364673,0.242228,-0.015294,0.214377,0.004252,54.064064,50.574846,1.447819,-1.310469,436.526984,379.847054
3.297923,6.333676,2.128076,0.592120,0.022584,-0.027883,0.805051,1.677656,-0.352027,0.225440,0.041863,0.213852,-0.030736,54.007187,50.655496,1.194210,-1.446200,370.185991,306.969905
3.281847,6.500044,2.160097,0.593829,0.015926,-0.019224,0.804204,1.630503,-0.331676,0.211112,0.078227,0.204050,-0.024112,53.879043,50.693429,1.894210,-0.746200,270.185991,206.969905
3.264951,6.663022,2.187339,0.593656,0.010973,-0.010327,0.804578,1.606092,-0.309525,0.205358,0.081022,0.160910,0.033495,53.803184,50.877377,2.581538,-0.230488,170.185991,106.969905
3.246657,6.823738,2.211451,0.591796,0.007267,-0.003594,0.806047,1.578570,-0.297271,0.204905,0.046966,0.121055,0.055121,53.729428,50.961914,2.297736,0.000191,70.185991,6.969905
3.227632,6.980938,2.233538,0.589343,0.004063,0.000608,0.807872,1.537062,-0.288967,0.206512,0.015388,0.082889,0.066197,53.633441,51.000029,2.103497,-0.118335,-29.814009,-93.030095
3.208134,7.133981,2.254335,0.586456,0.001256,0.002721,0.809976,1.496083,-0.282661,0.205754,-0.012713,0.060713,0.075832,53.534550,51.049143,2.125010,0.581665,-129.814009,-193.030095
3.188159,7.283045,2.274041,0.583235,-0.001631,0.003356,0.812295,1.457517,-0.278186,0.202442,-0.031847,0.049375,0.081778,53.417763,51.072526,2.147207,1.207644,-196.200009,-259.416095
3.167735,7.428304,2.292748,0.579830,-0.004430,0.003285,0.814719,1.420262,-0.274688,0.198287,-0.033481,0.039760,0.085078,53.366683,51.136499,2.444092,1.885437,-146.115809,-209.331902
3.146880,7.569852,2.310605,0.576248,-0.006635,0.003141,0.817242,1.384291,-0.271155,0.194184,-0.021817,0.028692,0.090315,53.302509,51.188110,2.501626,2.392222,-90.774166,-156.093221
3.125551,7.707815,2.327758,0.572401,-0.007945,0.003289,0.819929,1.350120,-0.267553,0.190143,-0.004481,0.017215,0.097407,53.246650,51.232361,2.713415,2.945397,-24.710051,-103.511853
3.103715,7.842295,2.344318,0.568245,-0.008322,0.003848,0.822809,1.315457,-0.263995,0.185635,0.011211,0.009768,0.105592,53.287417,51.361199,2.750916,3.332969,57.982648,-32.052626
3.081416,7.972842,2.360299,0.563408,-0.008125,0.004908,0.826124,1.273595,-0.257894,0.181395,0.029480,0.005062,0.138266,53.290796,51.344021,3.252166,3.939240,152.790458,59.385142
3.058460,8.098478,2.375898,0.556622,-0.007020,0.006509,0.830711,1.220922,-0.252739,0.178179,0.036714,-0.002545,0.181038,53.289312,51.333344,3.087066,3.239240,252.790458,159.385142
3.035260,8.218506,2.391250,0.548679,-0.005771,0.007529,0.835979,1.166157,-0.251274,0.176453,0.022519,-0.022543,0.204730,53.132435,51.303725,3.527536,3.519240,212.790458,259.385142
3.011788,8.333214,2.406669,0.539880,-0.004196,0.007167,0.841701,1.115738,-0.253716,0.171341,-0.010290,-0.025969,0.204549,52.870260,51.167225,2.827536,2.819240,312.790456,184.438150
2.988352,8.443332,2.421564,0.531658,-0.004521,0.005763,0.846928,1.073170,-0.257440,0.159949,-0.040023,0.012993,0.189235,52.524505,50.975343,2.307090,3.099240,272.790455,205.188757
